Generated_StLouisCommunityGrid/random0.graph,829,1397,1258,3,1,0.87
Generated_StLouisCommunityGrid/random1.graph,829,1398,1259,3,1,0.759286
Generated_StLouisCommunityGrid/random10.graph,829,1395,1256,6,2,0.847813
Generated_StLouisCommunityGrid/random11.graph,829,1395,1256,7,2,0.812593
Generated_StLouisCommunityGrid/random12.graph,829,1393,1254,8,1,0.720321
Generated_StLouisCommunityGrid/random13.graph,829,1396,1257,6,2,0.767527
Generated_StLouisCommunityGrid/random14.graph,829,1396,1257,4,1,0.8206
Generated_StLouisCommunityGrid/random15.graph,829,1395,1256,6,1,0.763147
Generated_StLouisCommunityGrid/random16.graph,829,1398,1259,6,1,0.796992
Generated_StLouisCommunityGrid/random17.graph,829,1397,1258,4,1,0.783841
Generated_StLouisCommunityGrid/random18.graph,829,1396,1257,5,2,0.807093
Generated_StLouisCommunityGrid/random19.graph,829,1396,1132,13,2,0.770061
Generated_StLouisCommunityGrid/random2.graph,829,1398,1259,7,1,0.80669
Generated_StLouisCommunityGrid/random20.graph,829,1395,1256,4,1,0.877868
Generated_StLouisCommunityGrid/random21.graph,829,1396,1257,6,1,0.750983
Generated_StLouisCommunityGrid/random22.graph,829,1398,1259,5,1,0.754516
Generated_StLouisCommunityGrid/random23.graph,829,1395,1131,10,3,0.881151
Generated_StLouisCommunityGrid/random24.graph,829,1395,1256,8,2,0.794125
Generated_StLouisCommunityGrid/random25.graph,829,1396,1257,8,2,0.788433
Generated_StLouisCommunityGrid/random26.graph,829,1397,1258,2,1,0.825452
Generated_StLouisCommunityGrid/random27.graph,829,1396,1257,3,1,0.876711
Generated_StLouisCommunityGrid/random28.graph,829,1398,1259,10,3,0.802719
Generated_StLouisCommunityGrid/random29.graph,829,1394,1255,5,1,0.75923
Generated_StLouisCommunityGrid/random3.graph,829,1397,1258,5,1,0.711864
Generated_StLouisCommunityGrid/random30.graph,829,1398,1259,4,1,0.780289
Generated_StLouisCommunityGrid/random31.graph,829,1398,1259,8,2,0.817323
Generated_StLouisCommunityGrid/random32.graph,829,1398,1259,5,1,0.793504
Generated_StLouisCommunityGrid/random33.graph,829,1397,1258,4,1,0.750041
Generated_StLouisCommunityGrid/random34.graph,829,1396,1257,5,2,0.799228
Generated_StLouisCommunityGrid/random35.graph,829,1397,1258,6,1,0.746785
Generated_StLouisCommunityGrid/random36.graph,829,1397,1258,4,1,0.745133
Generated_StLouisCommunityGrid/random37.graph,829,1397,1258,6,1,0.66126
Generated_StLouisCommunityGrid/random38.graph,829,1396,1257,7,1,0.817545
Generated_StLouisCommunityGrid/random39.graph,829,1395,1256,4,1,0.809607
Generated_StLouisCommunityGrid/random4.graph,829,1397,1258,7,1,0.785539
Generated_StLouisCommunityGrid/random40.graph,829,1396,1019,19,4,0.783549
Generated_StLouisCommunityGrid/random41.graph,829,1398,1259,3,1,0.836245
Generated_StLouisCommunityGrid/random42.graph,829,1395,1256,4,1,0.857808
Generated_StLouisCommunityGrid/random43.graph,829,1397,1258,7,1,0.809237
Generated_StLouisCommunityGrid/random44.graph,829,1397,1258,7,1,0.761228
Generated_StLouisCommunityGrid/random45.graph,829,1397,1258,5,1,0.842849
Generated_StLouisCommunityGrid/random46.graph,829,1398,1259,7,1,0.765117
Generated_StLouisCommunityGrid/random47.graph,829,1395,1131,17,4,0.827884
Generated_StLouisCommunityGrid/random48.graph,829,1397,1133,11,2,0.795197
Generated_StLouisCommunityGrid/random49.graph,829,1398,1259,7,1,0.790905
Generated_StLouisCommunityGrid/random5.graph,829,1396,1132,11,2,0.79282
Generated_StLouisCommunityGrid/random50.graph,829,1394,1255,8,1,0.711141
Generated_StLouisCommunityGrid/random51.graph,829,1396,1257,5,1,0.810084
Generated_StLouisCommunityGrid/random52.graph,829,1397,1258,4,2,0.860345
Generated_StLouisCommunityGrid/random53.graph,829,1395,1256,5,1,0.81405
Generated_StLouisCommunityGrid/random54.graph,829,1395,1256,5,2,0.848853
Generated_StLouisCommunityGrid/random55.graph,829,1397,1258,8,4,0.830619
Generated_StLouisCommunityGrid/random56.graph,829,1397,1258,3,1,0.876425
Generated_StLouisCommunityGrid/random57.graph,829,1395,1256,7,3,0.835318
Generated_StLouisCommunityGrid/random58.graph,829,1397,1258,3,1,0.824342
Generated_StLouisCommunityGrid/random59.graph,829,1398,1259,3,1,0.78005
Generated_StLouisCommunityGrid/random6.graph,829,1394,1255,5,2,0.841348
Generated_StLouisCommunityGrid/random60.graph,829,1395,1256,7,2,0.7565
Generated_StLouisCommunityGrid/random61.graph,829,1395,1256,9,3,0.848616
Generated_StLouisCommunityGrid/random62.graph,829,1394,1255,8,1,0.763991
Generated_StLouisCommunityGrid/random63.graph,829,1397,1258,9,1,0.755828
Generated_StLouisCommunityGrid/random64.graph,829,1398,1134,16,4,0.776459
Generated_StLouisCommunityGrid/random65.graph,829,1395,1256,5,2,0.804234
Generated_StLouisCommunityGrid/random66.graph,829,1397,1258,6,1,0.73878
Generated_StLouisCommunityGrid/random67.graph,829,1398,1259,4,1,0.783984
Generated_StLouisCommunityGrid/random68.graph,829,1397,1133,19,2,0.768092
Generated_StLouisCommunityGrid/random69.graph,829,1397,1258,7,1,0.829958
Generated_StLouisCommunityGrid/random7.graph,829,1396,1257,7,1,0.743361
Generated_StLouisCommunityGrid/random70.graph,829,1396,1257,6,1,0.682377
Generated_StLouisCommunityGrid/random71.graph,829,1396,1257,10,2,0.771407
Generated_StLouisCommunityGrid/random72.graph,829,1397,1258,7,2,0.8128
Generated_StLouisCommunityGrid/random73.graph,829,1396,1257,7,2,0.752438
Generated_StLouisCommunityGrid/random74.graph,829,1398,1259,9,3,0.716187
Generated_StLouisCommunityGrid/random75.graph,829,1396,1132,11,5,0.897964
Generated_StLouisCommunityGrid/random76.graph,829,1397,1258,7,1,0.754936
Generated_StLouisCommunityGrid/random77.graph,829,1397,1258,2,1,0.782857
Generated_StLouisCommunityGrid/random78.graph,829,1398,1259,5,1,0.698572
Generated_StLouisCommunityGrid/random79.graph,829,1397,1258,7,1,0.792143
Generated_StLouisCommunityGrid/random8.graph,829,1396,1257,7,1,0.723036
Generated_StLouisCommunityGrid/random80.graph,829,1397,1258,4,2,0.850786
Generated_StLouisCommunityGrid/random81.graph,829,1397,1258,6,2,0.732437
Generated_StLouisCommunityGrid/random82.graph,829,1397,1258,7,1,0.803575
Generated_StLouisCommunityGrid/random83.graph,829,1396,1257,3,1,0.841654
Generated_StLouisCommunityGrid/random84.graph,829,1396,1257,5,2,0.815871
Generated_StLouisCommunityGrid/random85.graph,829,1397,1258,12,1,0.750477
Generated_StLouisCommunityGrid/random86.graph,829,1398,1259,6,1,0.702222
Generated_StLouisCommunityGrid/random87.graph,829,1396,1257,3,1,0.761793
Generated_StLouisCommunityGrid/random88.graph,829,1394,1255,9,3,0.774329
Generated_StLouisCommunityGrid/random89.graph,829,1396,1257,5,1,0.739922
Generated_StLouisCommunityGrid/random9.graph,829,1396,1257,7,2,0.789923
Generated_StLouisCommunityGrid/random90.graph,829,1395,1256,4,1,0.745397
Generated_StLouisCommunityGrid/random91.graph,829,1398,1259,4,1,0.841015
Generated_StLouisCommunityGrid/random92.graph,829,1397,1258,4,1,0.782119
Generated_StLouisCommunityGrid/random93.graph,829,1397,1258,3,1,0.822555
Generated_StLouisCommunityGrid/random94.graph,829,1397,1258,12,4,0.786237
Generated_StLouisCommunityGrid/random95.graph,829,1397,1258,5,1,0.805779
Generated_StLouisCommunityGrid/random96.graph,829,1394,1255,6,3,0.847838
Generated_StLouisCommunityGrid/random97.graph,829,1396,1132,10,3,0.804875
