Generated_StLouisPowerGrid/random0.graph,829,1396,1257,4,1,0.25
Generated_StLouisPowerGrid/random1.graph,829,1394,1255,5,1,0.2
Generated_StLouisPowerGrid/random10.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random11.graph,829,1398,1259,5,1,0.2
Generated_StLouisPowerGrid/random12.graph,829,1398,1259,5,1,0.2
Generated_StLouisPowerGrid/random13.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random14.graph,829,1395,1256,5,1,0.2
Generated_StLouisPowerGrid/random15.graph,829,1394,1255,8,1,0.125
Generated_StLouisPowerGrid/random16.graph,829,1398,1259,7,1,0.142857
Generated_StLouisPowerGrid/random17.graph,829,1396,1257,6,1,0.166667
Generated_StLouisPowerGrid/random18.graph,829,1395,1256,5,1,0.2
Generated_StLouisPowerGrid/random19.graph,829,1396,1257,5,1,0.2
Generated_StLouisPowerGrid/random2.graph,829,1393,1254,9,1,0.111111
Generated_StLouisPowerGrid/random20.graph,829,1398,1259,7,1,0.142857
Generated_StLouisPowerGrid/random21.graph,829,1397,1258,7,1,0.142857
Generated_StLouisPowerGrid/random22.graph,829,1396,1257,6,1,0.166667
Generated_StLouisPowerGrid/random23.graph,829,1397,1258,5,1,0.2
Generated_StLouisPowerGrid/random24.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random25.graph,829,1397,1258,3,1,0.333333
Generated_StLouisPowerGrid/random26.graph,829,1396,1257,5,1,0.2
Generated_StLouisPowerGrid/random27.graph,829,1397,1258,4,1,0.25
Generated_StLouisPowerGrid/random28.graph,829,1398,1259,5,1,0.2
Generated_StLouisPowerGrid/random29.graph,829,1397,1258,4,1,0.25
Generated_StLouisPowerGrid/random3.graph,829,1393,1254,5,1,0.2
Generated_StLouisPowerGrid/random30.graph,829,1394,1255,6,1,0.166667
Generated_StLouisPowerGrid/random31.graph,829,1396,1257,10,1,0.1
Generated_StLouisPowerGrid/random32.graph,829,1397,1133,10,1,0.1
Generated_StLouisPowerGrid/random33.graph,829,1395,1256,10,1,0.1
Generated_StLouisPowerGrid/random34.graph,829,1396,1257,6,1,0.166667
Generated_StLouisPowerGrid/random35.graph,829,1398,1259,4,1,0.25
Generated_StLouisPowerGrid/random36.graph,829,1398,1259,3,1,0.333333
Generated_StLouisPowerGrid/random37.graph,829,1398,1259,3,1,0.333333
Generated_StLouisPowerGrid/random38.graph,829,1395,1256,6,1,0.166667
Generated_StLouisPowerGrid/random39.graph,829,1397,1258,4,1,0.25
Generated_StLouisPowerGrid/random4.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random40.graph,829,1395,1256,5,1,0.2
Generated_StLouisPowerGrid/random41.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random42.graph,829,1397,1258,4,1,0.25
Generated_StLouisPowerGrid/random43.graph,829,1394,1255,3,1,0.333333
Generated_StLouisPowerGrid/random44.graph,829,1397,1258,5,1,0.2
Generated_StLouisPowerGrid/random45.graph,829,1397,1258,5,1,0.2
Generated_StLouisPowerGrid/random46.graph,829,1397,1258,12,1,0.0833333
Generated_StLouisPowerGrid/random47.graph,829,1397,1258,2,1,0.5
Generated_StLouisPowerGrid/random48.graph,829,1395,1256,5,1,0.2
Generated_StLouisPowerGrid/random49.graph,829,1395,1256,2,1,0.5
Generated_StLouisPowerGrid/random5.graph,829,1397,1258,9,1,0.111111
Generated_StLouisPowerGrid/random50.graph,829,1396,1257,6,1,0.166667
Generated_StLouisPowerGrid/random51.graph,829,1394,1255,6,1,0.166667
Generated_StLouisPowerGrid/random52.graph,829,1396,1257,4,1,0.25
Generated_StLouisPowerGrid/random53.graph,829,1398,1259,4,1,0.25
Generated_StLouisPowerGrid/random54.graph,829,1396,1257,8,1,0.125
Generated_StLouisPowerGrid/random55.graph,829,1396,1257,5,1,0.2
Generated_StLouisPowerGrid/random56.graph,829,1396,1257,7,1,0.142857
Generated_StLouisPowerGrid/random57.graph,829,1395,1256,7,1,0.142857
Generated_StLouisPowerGrid/random58.graph,829,1396,1257,6,1,0.166667
Generated_StLouisPowerGrid/random59.graph,829,1396,1257,4,1,0.25
Generated_StLouisPowerGrid/random6.graph,829,1396,1257,11,1,0.0909091
Generated_StLouisPowerGrid/random60.graph,829,1398,1259,5,1,0.2
Generated_StLouisPowerGrid/random61.graph,829,1397,1258,4,1,0.25
Generated_StLouisPowerGrid/random62.graph,829,1394,1255,9,1,0.111111
Generated_StLouisPowerGrid/random63.graph,829,1396,1257,5,1,0.2
Generated_StLouisPowerGrid/random64.graph,829,1397,1258,8,1,0.125
Generated_StLouisPowerGrid/random65.graph,829,1397,1258,4,1,0.25
Generated_StLouisPowerGrid/random66.graph,829,1397,1258,8,1,0.125
Generated_StLouisPowerGrid/random67.graph,829,1396,1257,7,1,0.142857
Generated_StLouisPowerGrid/random68.graph,829,1393,1254,3,1,0.333333
Generated_StLouisPowerGrid/random69.graph,829,1396,1257,6,1,0.166667
Generated_StLouisPowerGrid/random7.graph,829,1396,1257,4,1,0.25
Generated_StLouisPowerGrid/random70.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random71.graph,829,1396,1257,6,1,0.166667
Generated_StLouisPowerGrid/random72.graph,829,1395,1256,6,1,0.166667
Generated_StLouisPowerGrid/random73.graph,829,1394,1255,5,1,0.2
Generated_StLouisPowerGrid/random74.graph,829,1397,1258,8,1,0.125
Generated_StLouisPowerGrid/random75.graph,829,1398,1259,6,1,0.166667
Generated_StLouisPowerGrid/random76.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random77.graph,829,1394,1255,7,1,0.142857
Generated_StLouisPowerGrid/random78.graph,829,1397,1258,5,1,0.2
Generated_StLouisPowerGrid/random79.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random8.graph,829,1396,1257,5,1,0.2
Generated_StLouisPowerGrid/random80.graph,829,1397,1258,2,1,0.5
Generated_StLouisPowerGrid/random81.graph,829,1397,1258,5,1,0.2
Generated_StLouisPowerGrid/random82.graph,829,1396,1257,10,1,0.1
Generated_StLouisPowerGrid/random83.graph,829,1394,1255,5,1,0.2
Generated_StLouisPowerGrid/random84.graph,829,1396,1257,7,1,0.142857
Generated_StLouisPowerGrid/random85.graph,829,1396,1257,11,1,0.0909091
Generated_StLouisPowerGrid/random86.graph,829,1395,1256,12,1,0.0833333
Generated_StLouisPowerGrid/random87.graph,829,1398,1259,5,1,0.2
Generated_StLouisPowerGrid/random88.graph,829,1397,1258,7,1,0.142857
Generated_StLouisPowerGrid/random89.graph,829,1398,1259,6,1,0.166667
Generated_StLouisPowerGrid/random9.graph,829,1396,1257,6,1,0.166667
Generated_StLouisPowerGrid/random90.graph,829,1396,1257,4,1,0.25
Generated_StLouisPowerGrid/random91.graph,829,1396,1257,4,1,0.25
Generated_StLouisPowerGrid/random92.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random93.graph,829,1397,1258,5,1,0.2
Generated_StLouisPowerGrid/random94.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random95.graph,829,1397,1258,6,1,0.166667
Generated_StLouisPowerGrid/random96.graph,829,1396,1257,8,1,0.125
Generated_StLouisPowerGrid/random97.graph,829,1398,1259,6,1,0.166667
Generated_StLouisPowerGrid/random98.graph,829,1397,1258,5,1,0.2
Generated_StLouisPowerGrid/random99.graph,829,1398,1259,5,1,0.2
