Generated_StLouisCommunityGrid/random0.graph,829,1397,1020,27,15,0.894487
Generated_StLouisCommunityGrid/random1.graph,829,1396,0,829,418,0.910674
Generated_StLouisCommunityGrid/random10.graph,829,1396,1257,11,5,0.893907
Generated_StLouisCommunityGrid/random11.graph,829,1394,0,829,418,0.910674
Generated_StLouisCommunityGrid/random12.graph,829,1395,0,829,418,0.910674
Generated_StLouisCommunityGrid/random13.graph,829,1396,1257,7,2,0.844063
Generated_StLouisCommunityGrid/random14.graph,829,1398,1259,11,4,0.830401
Generated_StLouisCommunityGrid/random15.graph,829,1397,1258,5,2,0.824151
Generated_StLouisCommunityGrid/random16.graph,829,1397,1258,5,3,0.899942
Generated_StLouisCommunityGrid/random17.graph,829,1397,1020,32,15,0.899745
Generated_StLouisCommunityGrid/random18.graph,829,1395,0,829,418,0.910674
Generated_StLouisCommunityGrid/random19.graph,829,1396,0,829,418,0.910674
Generated_StLouisCommunityGrid/random2.graph,829,1397,0,829,418,0.910674
Generated_StLouisCommunityGrid/random20.graph,829,1398,0,829,418,0.910674
Generated_StLouisCommunityGrid/random21.graph,829,1396,0,829,418,0.910674
Generated_StLouisCommunityGrid/random22.graph,829,1395,0,829,418,0.910674
Generated_StLouisCommunityGrid/random23.graph,829,1397,0,829,418,0.910674
Generated_StLouisCommunityGrid/random24.graph,829,1396,1257,12,7,0.896234
Generated_StLouisCommunityGrid/random25.graph,829,1397,1133,17,9,0.899391
Generated_StLouisCommunityGrid/random26.graph,829,1397,0,829,418,0.910674
Generated_StLouisCommunityGrid/random27.graph,829,1397,1258,5,2,0.879654
Generated_StLouisCommunityGrid/random28.graph,829,1396,1257,4,2,0.852935
Generated_StLouisCommunityGrid/random29.graph,829,1395,0,829,418,0.910674
Generated_StLouisCommunityGrid/random3.graph,829,1398,1259,11,5,0.868538
Generated_StLouisCommunityGrid/random30.graph,829,1398,1134,14,8,0.88893
Generated_StLouisCommunityGrid/random31.graph,829,1397,0,829,418,0.910674
Generated_StLouisCommunityGrid/random32.graph,829,1398,0,829,418,0.910674
Generated_StLouisCommunityGrid/random33.graph,829,1394,1255,4,1,0.770373
Generated_StLouisCommunityGrid/random34.graph,829,1397,1258,8,4,0.843474
Generated_StLouisCommunityGrid/random35.graph,829,1396,0,829,418,0.910674
Generated_StLouisCommunityGrid/random36.graph,829,1396,1257,4,2,0.895855
Generated_StLouisCommunityGrid/random37.graph,829,1395,917,56,19,0.890412
Generated_StLouisCommunityGrid/random38.graph,829,1393,1254,2,1,0.8412
Generated_StLouisCommunityGrid/random39.graph,829,1398,1259,3,1,0.837798
Generated_StLouisCommunityGrid/random4.graph,829,1398,1259,4,2,0.890411
